position_name,company,address,salary,time
互联网业务部门_数据挖掘/数据分析,北京思特奇信息技术股份有限公司,北京-海淀区,0.8-1万/月,11-05
大数据业务部门_深度学习-自然语言处理高级工程师,北京思特奇信息技术股份有限公司,北京-海淀区,1.5-2万/月,11-05
高级JAVA工程师,北京太智联合企业管理顾问有限公司,北京-朝阳区,2-4万/月,11-05
反作弊算法工程师,北京太智联合企业管理顾问有限公司,北京-朝阳区,2-4万/月,11-05
运维工程师,北京新意互动广告有限公司,北京,1.5-2万/月,11-05
测试实习生（系统平台部）,北京新意互动广告有限公司,北京-海淀区,2-3千/月,11-05
后端研发实习生,北京风行在线技术有限公司,北京-海淀区,2-4千/月,11-05
软件开发工程师,中国科学院自动化研究所,北京-海淀区,1-1.5万/月,11-05
高级运维工程师(005779),广联达科技股份有限公司,北京,2-3.5万/月,11-05
自动化测试架构师,广联达科技股份有限公司,北京,2.5-3.5万/月,11-05
高级自动化测试工程师(005755),广联达科技股份有限公司,北京,2-3万/月,11-05
高级技术开发和实施工程师(005601),广联达科技股份有限公司,异地招聘,1.5-2.5万/月,11-05
数据服务架构师(005323),广联达科技股份有限公司,北京,3-5万/月,11-05
C++开发工程师 广告引擎开发 广告平台开发,悠易互通（北京）广告有限公司,北京,,11-05
系统运维工程师,北京量码博信数据技术有限公司,异地招聘,1-1.5万/月,11-05
云计算测试工程师,北京国电通网络技术有限公司,北京,1-2万/月,11-05
云计算测试工程师,北京国电通网络技术有限公司,北京,1.3-1.8万/月,11-05
云计算研发工程师（计算和平台方向）,北京国电通网络技术有限公司,北京,1.2-2.4万/月,11-05
云计算平台开发工程师,北京国电通网络技术有限公司,北京,1.8-3.5万/月,11-05
网络安全工程师,深圳易科贝尔网络科技有限公司,北京-朝阳区,2-4万/月,11-05
研发项目经理,上海欣方智能系统有限公司,北京-海淀区,1.5-3万/月,11-05
高级数据挖掘工程师,上海欣方智能系统有限公司,北京-海淀区,2-3万/月,11-05
技术经理,上海欣方智能系统有限公司,北京-海淀区,1.2-2.4万/月,11-05
Java中级开发工程师,上海欣方智能系统有限公司,北京-海淀区,0.8-1.2万/月,11-05
大数据开发工程师（大数据方向）,上海欣方智能系统有限公司,北京-海淀区,1.5-2万/月,11-05
数据挖掘工程师,上海欣方智能系统有限公司,北京-海淀区,1.2-2.4万/月,11-05
期权策略研究员,天演资本,异地招聘,50-100万/年,11-05
系统开发/高级运维岗,中国电子科技集团公司第十五研究所...,北京,1-1.5万/月,11-05
人工智能平台研发工程师,北京西普阳光教育科技股份有限公司,北京,2.5-3.2万/月,11-04
测试工程师(J10203),北京大米未来科技有限公司,北京-朝阳区,1.5-2.5万/月,11-03
嵌入式软件工程师,北京巨点未来科技有限公司,北京-海淀区,1-1.5万/月,11-03
运维工程师,北京高迈致远信息技术有限公司,北京,4-8千/月,11-03
人工智能工程师,北京翼辉信息技术有限公司,北京,1.5-2万/月,11-02
自动化测试开发工程师,北京翼辉信息技术有限公司,北京,1-1.5万/月,11-02
嵌入式软件工程师,北京翼辉信息技术有限公司,北京,1-1.5万/月,11-02
测试工程师,北京翼辉信息技术有限公司,北京-海淀区,1-1.5万/月,11-02
深度学习工程师,北京四维智联科技有限公司,北京-海淀区,1.2-2万/月,11-02
技术经理（大数据方向）,北京锐安科技有限公司,北京,1.5-2万/月,11-02
运维开发工程师,91金融,北京-西城区,1.5-2万/月,11-02
运维工程师,91金融,北京-西城区,1.5-2万/月,11-02
运维工程师,北京动心网络科技有限公司,北京-朝阳区,2-3万/月,11-02
Spark大数据工程师,中经网数据有限公司,北京-西城区,1-3万/月,11-02
远程运维工程师（FESCO代某国企背景公司招聘）,北京外企人力资源服务有限公司,北京-海淀区,1-1.5万/月,11-02
数据库运维工程师(000662),中移（杭州）信息技术有限公司,异地招聘,1-1.5万/月,11-02
数据挖掘分析员,北京泛鹏天地科技股份有限公司,北京,1-1.5万/月,11-02
运维开发工程师,上海鑫磊信息技术有限公司,北京-海淀区,1.5-2.5万/月,11-02
数据爬虫工程师,某外资上市人力资源公司,北京-朝阳区,1.2-1.6万/月,11-02
算法实习生,北京蜜莱坞网络科技有限公司,北京-朝阳区,4.5-6千/月,11-02
数据分析师,东软集团股份有限公司,异地招聘,0.8-1.5万/月,11-02
运维工程师（维护组）,中铁程科技有限责任公司,北京-海淀区,0.7-1.4万/月,11-02
推荐算法工程师,北京全民快乐科技有限公司,北京-东城区,1.5-2.5万/月,11-02
数据分析师(J10112),北京大米未来科技有限公司,北京-朝阳区,1.5-2.6万/月,11-02
测试工程师(J10103),北京大米未来科技有限公司,北京-朝阳区,1.5-2.5万/月,11-02
大数据研发/分析工程师(ASP),中铁程科技有限责任公司,北京,1-3万/月,11-02
大数据研发/分析工程师,中铁程科技有限责任公司,北京,1-2万/月,11-02
数据分析师,北京酷鱼畅享科技有限公司,北京-朝阳区,1.5-2万/月,11-01
推荐算法工程师,北京晓明筑梦数据服务有限公司,北京-朝阳区,3-6万/月,11-01
播放器开发工程师,北京晓明筑梦数据服务有限公司,北京-朝阳区,1.5-2.5万/月,11-01
数据挖掘工程师 - （大数据分析部）,北京四维智联科技有限公司,北京-海淀区,1-2.5万/月,11-01
高级游戏运维工程师,北京承启通科技有限公司,北京-石景山区,1-1.5万/月,11-01
语音合成研发工程师,北京三星通信技术研究有限公司,北京-朝阳区,1.5-2.5万/月,11-01
SQE工程师,北京三星通信技术研究有限公司,北京-朝阳区,1.5-2.5万/月,11-01
图像处理和机器学习算法工程师,北京三星通信技术研究有限公司,北京-朝阳区,1.5-2.5万/月,11-01
语音识别算法工程师,北京三星通信技术研究有限公司,北京-朝阳区,1.5-2.5万/月,11-01
中文语音交互产品开发测试工程师,北京三星通信技术研究有限公司,北京-朝阳区,1.5-2.5万/月,11-01
数据分析挖掘工程师（CS1zyl）,北京东方国信科技股份有限公司,北京,0.8-1万/月,11-01
平台Java开发工程师,北京恒润汇通科技有限公司,北京-海淀区,1-1.5万/月,11-01
大数据分析师（自然语言处理方向）,长安新生（深圳）金融投资有限公司,北京-朝阳区,1-2万/月,10-31
Mysql DBA,纳米丽（北京）科技有限公司,北京-朝阳区,1-2万/月,10-31
软件测试工程师,纳米丽（北京）科技有限公司,北京-朝阳区,0.8-1.5万/月,10-31
运维工程师,纳米丽（北京）科技有限公司,北京-朝阳区,1-1.5万/月,10-31
高级运维工程师,纳米丽（北京）科技有限公司,北京-朝阳区,1-2万/月,10-31
运维开发工程师,青岛国富金融资产交易中心有限公司,北京-西城区,2-3万/月,10-31
算法平台工程师-智能平台,搜狐媒体,北京-海淀区,4-5万/月,10-31
web开发工程师（后端）（北京）,哈尔滨安天科技集团股份有限公司,北京,,10-31
系统安全工程师（北京）,哈尔滨安天科技集团股份有限公司,北京,,10-31
漏洞分析工程师（北京）,哈尔滨安天科技集团股份有限公司,北京,,10-31
安全服务工程师（北京）,哈尔滨安天科技集团股份有限公司,北京,,10-31
逆向分析工程师（北京）,哈尔滨安天科技集团股份有限公司,北京,,10-31
渗透测试工程师（北京）,哈尔滨安天科技集团股份有限公司,北京,,10-31
软件测试工程师（北京）,哈尔滨安天科技集团股份有限公司,北京,,10-31
Web前端实习生,敦煌网,北京-海淀区,2-3千/月,10-31
数据库工程师,北京纵横盛世软件有限公司,北京-海淀区,1-1.5万/月,10-31
自动化测试工程师（北京）,博彦科技股份有限公司,北京,,10-31
大数据运维工程师,北京盛世全景科技股份有限公司,北京,1-2万/月,10-31
云方向业务部门_技术专家,北京思特奇信息技术股份有限公司,北京-海淀区,2-3万/月,10-31
云方向业务部门_大数据平台（Hadoop）运维工程师,北京思特奇信息技术股份有限公司,北京-海淀区,0.7-1.4万/月,10-31
云方向业务部门_分布式数据库/分布式缓存运维工程师,北京思特奇信息技术股份有限公司,北京-海淀区,0.7-1.4万/月,10-31
云方向业务部门_C/C++工程师,北京思特奇信息技术股份有限公司,北京-海淀区,0.8-1.5万/月,10-31
云方向业务部门_Docker工程师,北京思特奇信息技术股份有限公司,北京-海淀区,0.8-1.4万/月,10-31
云方向业务部门_Openstack开发工程师,北京思特奇信息技术股份有限公司,北京-海淀区,1-2万/月,10-31
互联网业务部门_测试工程师,北京思特奇信息技术股份有限公司,北京-海淀区,0.7-1.4万/月,10-31
大数据业务部门_Hadoop资深工程师,北京思特奇信息技术股份有限公司,北京-海淀区,0.8-2万/月,10-31
自然语言处理工程师,北京中知智慧科技有限公司,北京-海淀区,0.6-1万/月,10-31
自然语言处理工程师,北京中知智慧科技有限公司,北京-海淀区,0.6-1万/月,10-31
测试工程师,美菜网,北京,1.5-2万/月,10-30
爬虫开发工程师,美菜网,北京-朝阳区,2.5-3万/月,10-30
测试工程师,美菜网,北京,1.5-3万/月,10-30
数据仓库,美菜网,北京-朝阳区,3-4万/月,10-30
数据仓库,美菜网,北京-朝阳区,3-4万/月,10-30
测试工程师,美菜网,北京-朝阳区,2.5-3万/月,10-30
前端技术负责人 - 平台方向,字节跳动,北京,2.5-5万/月,10-30
高级前端研发工程师 - 建站平台方向,字节跳动,北京,2.5-4.5万/月,10-30
高级PHP研发工程师,北京多知科技有限公司,北京-朝阳区,1.5-3万/月,10-30
数据挖掘工程师,湖南三一泵送机械有限公司,北京-昌平区,2-4万/月,10-30
NodeJs 高级研发工程师 - 抖音/火山,字节跳动,北京,2.5-5万/月,10-30
NodeJs 高级研发工程师,字节跳动,北京,2.5-5万/月,10-30
driver monitoring system engineer,哈曼智联科技（成都）有限公司北京...,异地招聘,1.5-2.5万/月,10-30
质控中心-高级数据分析工程师(J13489),金风科技-风机单元-质控中心,北京,1.5-2万/月,10-30
英语高级软件开发工程师（Java）,上海每联每信息技术有限公司大连分...,北京,1.5-2万/月,10-30
Cisco Software Engineer (Java)--英语流利,上海每联每信息技术有限公司大连分...,北京,1.3-1.7万/月,10-30
运维工程师,百丽新零售,北京-朝阳区,1-1.5万/月,10-30
高级web开发工程师,百丽新零售,北京,1.5-2万/月,10-30
PHP开发工程师,百丽新零售,北京,1-1.5万/月,10-30
数据仓库工程师,百丽新零售,北京,1.5-2万/月,10-30
全栈工程师,百丽新零售,北京,1.5-2万/月,10-30
大数据人工智能工程师,太极计算机股份有限公司,北京-朝阳区,1.3-2万/月,10-30
高级数据挖掘工程师(000944),联动优势科技有限公司,北京,1.5-2万/月,10-30
数据建模工程师(000923),联动优势科技有限公司,北京,1-1.5万/月,10-30
初/中/高级安全工程师,北京天空卫士网络安全技术有限公司,异地招聘,1.1-2万/月,10-30
北京QA高级测试工程师,北京天空卫士网络安全技术有限公司,北京-大兴区,1.5-3万/月,10-30
计算机视觉分析研发工程师,北京工业大数据创新中心有限公司,北京-海淀区,1.5-3万/月,10-30
Java开发工程师/高级工程师,北京工业大数据创新中心有限公司,北京-海淀区,1.2-2.4万/月,10-30
运维开发工程师（SRE）,北京工业大数据创新中心有限公司,北京-海淀区,1.3-2.6万/月,10-30
大数据系统运维工程师,北京工业大数据创新中心有限公司,北京-海淀区,1-2万/月,10-30
后台测试工程师,北京工业大数据创新中心有限公司,北京-海淀区,1-2万/月,10-30
智慧健康研究员,中国信息通信研究院,北京-海淀区,0.8-1万/月,10-30
高级爬虫工程师,景星网络科技（北京）有限公司,北京-朝阳区,0.8-2万/月,10-29
数据处理工程师,景星网络科技（北京）有限公司,北京,0.8-1.8万/月,10-29
配置管理工程师,景星网络科技（北京）有限公司,北京,2-3万/月,10-29
危险品运营专员(日语）,亚马逊中国,北京-丰台区,7-9千/月,10-29
高级运维开发工程师（YJS1lzp）,北京东方国信科技股份有限公司,北京,2-3.5万/月,10-29
信号处理工程师-北京-00606,出门问问信息科技有限公司,北京-海淀区,2-2.5万/月,10-29
语音信号处理算法工程师-北京-00709,出门问问信息科技有限公司,北京-海淀区,2.5-3万/月,10-29
高级自动化测试工程师,Symbio,北京-海淀区,1.5-2万/月,10-29
人工智能算法工程师,北京寻宝天行网络技术有限公司,北京-朝阳区,2.5-3万/月,10-29
高级运维开发工程师（YJS1lzp）,北京东方国信科技股份有限公司,北京,0.9-1.8万/月,10-29
自然语言处理（NLP）算法工程师（QYtcw）,北京东方国信科技股份有限公司,北京,1-2万/月,10-29
图像算法开发工程师,中国搜索信息科技股份有限公司,北京,,10-29
搜索研发工程师,中国搜索信息科技股份有限公司,北京,,10-29
薪酬绩效岗,德佑房地产经纪有限公司,北京,,10-29
高级数据校准分析师 （环保方向）,北京蛙鸣华清环保科技有限公司,北京-朝阳区,1-2万/月,10-29
高级模型算法分析师,北京蛙鸣华清环保科技有限公司,北京-朝阳区,1.5-2.5万/月,10-29
高级数据分析师（环保大气方向）,北京蛙鸣华清环保科技有限公司,北京-朝阳区,1.5-2万/月,10-29
高级模型算法分析师,北京蛙鸣华清环保科技有限公司,北京-朝阳区,1.5-2.5万/月,10-29
数据校准分析师(环保方向）,北京蛙鸣华清环保科技有限公司,北京-朝阳区,0.8-1.5万/月,10-29
云计算产品支持测试工程师（YJS1lzp）,北京东方国信科技股份有限公司,北京,0.8-1.6万/月,10-29
